id;hash_identificador;id_pedido;codigo_contratacion;nro_licitacion;_estado;estado;convocante_slug;convocante_codigo;convocante;unidad_contratacion;nro_orden_compra;ruc;proveedor;monto;_moneda;moneda;fecha_orden_compra;id_padre;planificacion_slug;convenio_slug;tipo_operacion_convenio
UpP7kmmTe3iwSgYxNiCoM58CYuYpnyzgzI9iVLjlmUQgN3oGF84opQ%3D%3D;8e558906126dd7ef99170d9ecab74462fee7871f;ZJB4LjELaoI%3D;AM-12008-25-45937;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-400;80015788-5;"EL ALAMO SA";2887500000;PYG;Guaraníes;"2025-03-21 14:53:14";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
1baZ%2BucnAlGWP%2BsukOtcw3Vn8k4CLtKlemxYwby%2B01rTAzaT4CmX0A%3D%3D;6507f5307c11c6d41a7201d8b8ec245cf9610a29;91KHIFdedCs%3D;AM-12005-25-45580;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando de la Fuerza Aerea Uoc 4";1027-2025-82;80001613-0;"TROVATO C.I.S.A.";5500000;PYG;Guaraníes;"2025-03-17 11:18:53";dix2iRRDbik%3D;1efdca6a-9510-6a9a-9110-d193e4c6978d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
K8CBb9VbI0VVrisTIzfoc6DRKY4arY21M%2Bqe9bBzUkdfgIs1AEQusQ%3D%3D;962f2bc4140e62fa19b4afd3f82c50822b6dbc71;GZPhuQNoD34%3D;AM-12005-25-45445;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando Logistico Uoc 5";1028-2025-43;80001613-0;"TROVATO C.I.S.A.";358450000;PYG;Guaraníes;"2025-03-14 08:54:41";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
Os2LL4BEEsPXm370ZN54HebvUmr5kn3a3E59F%2BOlfSA6f2XFHIaBKQ%3D%3D;60fd215e59090c21a187e9fe13c390d94f44a1b7;%2FzbHrZQ6HLU%3D;AM-12005-25-44362;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando de la Fuerza Aerea Uoc 4";1027-2025-10;80001613-0;"TROVATO C.I.S.A.";50016000;PYG;Guaraníes;"2025-02-07 09:59:49";dix2iRRDbik%3D;1efdca6a-9510-6a9a-9110-d193e4c6978d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
Os2LL4BEEsPKuJTuy831wYaiM8S0H9Or3E59F%2BOlfSA6f2XFHIaBKQ%3D%3D;474e3dd62cc4e8f278415a971682480bf513044b;%2FzbHrZQ6HLU%3D;AM-12005-25-44361;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando de la Fuerza Aerea Uoc 4";1027-2025-9;80001446-4;"VICENTE SCAVONE & CIA. S.A.E";4449600;PYG;Guaraníes;"2025-02-07 09:57:08";dix2iRRDbik%3D;1efdca6a-9510-6a9a-9110-d193e4c6978d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
cPBEWI6yYlPGy%2FS9V0eoP3ewYcA4QQNILPuT4o%2Fy196hF0Ux3tT71w%3D%3D;0492cf4dee82c796303a7214bd581bb0c13309f1;D5UIWBvQIKg%3D;AM-12008-25-44288;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2025-8;80015788-5;"EL ALAMO SA";2986500000;PYG;Guaraníes;"2025-01-28 17:46:53";dix2iRRDbik%3D;1efd420f-4c7c-64ac-afc1-155542086bcf;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
RVwNNAZbyCleAtOxe%2B%2F973xUKS3d%2Bf19O%2B9RI8CMzPHvhxi54Tz3ow%3D%3D;ff869839ccc75e9228fa2b75efd808bf4b04e42b;BMZeEYhmzJU%3D;AM-12008-24-43960;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2024-375;80015788-5;"EL ALAMO SA";347985000;PYG;Guaraníes;"2024-12-11 11:08:13";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
d3%2BlQgcINY%2B1qgce72bvFQ2tnoRGrxOBiR9kESLM83i8YXQGM9HXsg%3D%3D;60c70bafca4bcadd2ee5123d1c7a5e011dc621f2;uwYAxzOBq7s%3D;AM-13003-24-43020;386038;confirmada;confirmada;ministerio-publico;25;"Ministerio Público - Fiscalía";"Uoc Ministerio Publico";1048-2024-103;80029237-5;"INSUMOS Y PRODUCTOS MEDICOS S.A";5600000;PYG;Guaraníes;"2024-12-04 10:31:27";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
XIJY3EXaKVFU5RtqkmBYtDjxC8U0wYDMekrOIz3k%2Bi%2BYWzW%2BFhbjhQ%3D%3D;23da90a8744c472954d8f1a742022a920e34e084;RfaGLI5yumk%3D;AM-12003-24-42927;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2024-1009;80029151-4;"AO POTI S.A.";114800000;PYG;Guaraníes;"2024-12-03 13:44:55";dix2iRRDbik%3D;1eee84e6-4202-6782-9d71-433e9ccd3dbb;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
iyiT6%2BSolH3g87YarwUvBW41T1MIvTdLkSD9iK32R5tYsw10NL3OZw%3D%3D;cf649ca445011bf2531d33432a339b30eed8632a;SxadA8b9lic%3D;AM-25005-24-42534;386038;confirmada;confirmada;direccion-nacional-aeronautica-civil;178;"Dirección Nacional de Aeronáutica Civil";"Uoc Dinac";1337-2024-224;80029237-5;"INSUMOS Y PRODUCTOS MEDICOS S.A";6300000;PYG;Guaraníes;"2024-11-28 12:58:04";dix2iRRDbik%3D;1eef0396-3069-6320-a4ad-37931d9d779c;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
iyiT6%2BSolH2CSQP%2Bjzq66mwoS9OA3tRqkSD9iK32R5tYsw10NL3OZw%3D%3D;0499b1bfd2c251fca29c6165be181bf56ac06241;SxadA8b9lic%3D;AM-25005-24-42533;386038;confirmada;confirmada;direccion-nacional-aeronautica-civil;178;"Dirección Nacional de Aeronáutica Civil";"Uoc Dinac";1337-2024-223;80015788-5;"EL ALAMO SA";550000;PYG;Guaraníes;"2024-11-28 12:57:14";dix2iRRDbik%3D;1eef0396-3069-6320-a4ad-37931d9d779c;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
tcJuuX9iBkrxGPidY4BG2WBf3mtQWEBlmzOOZaTSP9DNGasL6062sw%3D%3D;4ac9fb594d79e182c46a523f22652c68787da720;8GbdHhKdjYQ%3D;AM-13003-24-42411;386038;confirmada;confirmada;ministerio-publico;25;"Ministerio Público - Fiscalía";"Uoc Ministerio Publico";1048-2024-102;80029237-5;"INSUMOS Y PRODUCTOS MEDICOS S.A";2250000;PYG;Guaraníes;"2024-11-27 10:34:15";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
%2FI0JLxJwnrQSc0fsyjpmzZae5Au7WQqGuDuSeb6HwV9R00clbMBr5g%3D%3D;57294093bb107121caa039ecbb925b724f0f67ec;yclHVrhtEGA%3D;AM-28001-24-42151;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2024-112;80015788-5;"EL ALAMO SA";70750000;PYG;Guaraníes;"2024-11-25 09:30:17";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
O89%2F1OczvkWpKq95GFWe1ODpP8A%2BtthyJTbMGNowPq3trO9esewwbg%3D%3D;24b8a4c9fc4845af63418ddde30a9b30cece7525;7C%2F%2Fi6W6%2Bkw%3D;AM-23016-24-41277;386038;confirmada;confirmada;servicio-nacional-calidad-salud-animal;307;"Servicio Nacional de Calidad y Salud Animal";"Uoc Servicio Nacional de  Calidad y Salud Animal";1355-2024-128;80015788-5;"EL ALAMO SA";3575000;PYG;Guaraníes;"2024-11-13 07:09:40";dix2iRRDbik%3D;1eee539c-41e1-6db4-a0ff-4f3960da1f60;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
WDgp%2FZu4p3rHwFXCZwiAoO1UuMRRJqSKedRdV4Qgs0SmwS%2BlNjKikg%3D%3D;4ca8fd7db2a7fc88387327a8d31572fbaa2fa6b1;UpB50CTzvBQ%3D;AM-12008-24-41236;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2024-276;80001613-0;"TROVATO C.I.S.A.";3986000000;PYG;Guaraníes;"2024-11-12 13:20:53";dix2iRRDbik%3D;1eeeb039-51b9-6daa-91e6-1d61eebef17d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
ikvUecX1hXnqYZbzy%2F9nP2siFmNrzkhutGI43qxGoZ94OQQLdI%2BiYw%3D%3D;83cfc15994e9e198cd6de4025152d37dd6732801;WTvKBYWAv2g%3D;AM-28001-24-39565;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2024-98;80001613-0;"TROVATO C.I.S.A.";268188000;PYG;Guaraníes;"2024-10-18 09:29:56";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
wg5v2dSXRn5yCb2d4dhl5Rf5pCf16DIcAg1ZBXgP%2BhJ08Yazlr433A%3D%3D;3a082a6f2325d872e90df38b5ca521a91d976c3e;4dR8Sp4pcjU%3D;AM-12003-24-39164;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2024-651;80001613-0;"TROVATO C.I.S.A.";152600000;PYG;Guaraníes;"2024-10-11 13:08:31";dix2iRRDbik%3D;1eee84e6-4202-6782-9d71-433e9ccd3dbb;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
lYCJsTCH6sMZFzV6wlk8SXh3cFDE%2B66mUfIzL3zehR4mBCScImDjVw%3D%3D;c8e520c64cc36233a904b69e5be2a3c3b9371714;zCLy%2BwJcTt8%3D;AM-12003-24-36682;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2024-497;80029151-4;"AO POTI S.A.";42000000;PYG;Guaraníes;"2024-08-21 09:35:13";dix2iRRDbik%3D;1eee84e6-4202-6782-9d71-433e9ccd3dbb;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
lDohJMnsppk9LMp2uH73jwgrYmm6EhDxWNsPCq4F0aG177SyJbQ82A%3D%3D;715201c10de7b0503a9ea5bbb186fe74d34e0e9d;2qK%2FWDwHSkw%3D;AM-12008-24-36399;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2024-177;80015788-5;"EL ALAMO SA";2989800000;PYG;Guaraníes;"2024-08-13 13:20:30";dix2iRRDbik%3D;1eeeb039-51b9-6daa-91e6-1d61eebef17d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
Jti%2FO8EmL2P0baxTqnP7ZC482B5Vqt5AO6WWSmkETOt8ybNw0Yfo4Q%3D%3D;388e59bb3161b435ae00b9fbcb7921f1399fa336;sdYOHpGjYiw%3D;AM-12003-24-36343;386038;confirmada;confirmada;ministerio-interior;299;"Ministerio del Interior";"Policia Nacional";1050-2024-466;80015788-5;"EL ALAMO SA";12900000;PYG;Guaraníes;"2024-08-13 09:00:08";dix2iRRDbik%3D;1eee84e6-4202-6782-9d71-433e9ccd3dbb;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
0%2FSeOTkcJ2mn6oF4xwiRk95gB7sE%2FnxUglGr0gv23SBO1DHwk3VJ0g%3D%3D;fc401b50b4d2ae70d26a5987a41a4fb8b13abaf5;9hrcdZqXNY4%3D;AM-28001-24-34233;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Veterinarias";1366-2024-21;80001613-0;"TROVATO C.I.S.A.";15750000;PYG;Guaraníes;"2024-07-01 10:34:17";dix2iRRDbik%3D;1eee2dca-6eb9-6d16-8662-a118adcabb07;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
cfbgU4nv5xQj8NQwHyP%2Fh8fdTBKrFGLb7eqatqy7uH09PB%2FPs9k2BQ%3D%3D;843c4a413e9bef3a933eeeb6a54385ab7df15f05;qdaQa9%2Fvwu8%3D;AM-28007-24-33609;386038;confirmada;confirmada;universidad-nacional-caaguazu;334;"Universidad Nacional de Caaguazu";"Facultad de Odontologia Santo Tomas de Aquino";1782-2024-6;80051446-7;"INTERLABO S.R.L.";1800000;PYG;Guaraníes;"2024-06-19 13:11:12";dix2iRRDbik%3D;1eeeabc7-c2b7-6f8c-a9eb-c9bf38ece6ab;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
eHP%2BovIFTqKyW0ttZ1DeezDIn0dmzPt4MNY68Ep2sqaSTolJChIgLQ%3D%3D;ae7e86944ff0e23ccfeb3ccadedf01a99d9ab47f;gF7kjV9bXFk%3D;AM-28001-24-32435;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2024-30;80015788-5;"EL ALAMO SA";222750000;PYG;Guaraníes;"2024-05-23 12:05:45";dix2iRRDbik%3D;1eee520f-140e-65f6-bd74-5f07a6a5106a;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
eHP%2BovIFTqJk4iXVw%2Beu37Fkm%2Fn8PjhNMNY68Ep2sqaSTolJChIgLQ%3D%3D;bfe0a87a65e864433ca8b17b776fff1ceed03e09;gF7kjV9bXFk%3D;AM-28001-24-32433;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2024-29;80092809-1;"Medical Supply Sociedad Anonima";379800000;PYG;Guaraníes;"2024-05-23 12:04:52";dix2iRRDbik%3D;1eee520f-140e-65f6-bd74-5f07a6a5106a;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
eHP%2BovIFTqLmemqyZDT4BUxxn2n%2FlZQvMNY68Ep2sqaSTolJChIgLQ%3D%3D;05e95d407d9b280af1081fa1807c7f83471d63bf;gF7kjV9bXFk%3D;AM-28001-24-32432;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";1360-2024-28;80001613-0;"TROVATO C.I.S.A.";142800000;PYG;Guaraníes;"2024-05-23 12:03:52";dix2iRRDbik%3D;1eee520f-140e-65f6-bd74-5f07a6a5106a;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
1FnWOdAZPCsv3foazj3d8zKRJ0LaTVHhhPhb6EbEGDVwNA2AbcOxFw%3D%3D;7591d3df5500a0baeb9f63dae9e44a9f253d7990;3jHLPufWnCA%3D;AM-12008-24-31916;386038;confirmada;confirmada;ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social";"Uoc Nro 1  Nivel Central (D.O.C)";1451-2024-30;80001613-0;"TROVATO C.I.S.A.";1994000000;PYG;Guaraníes;"2024-05-10 17:30:16";dix2iRRDbik%3D;1eeeb039-51b9-6daa-91e6-1d61eebef17d;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
cjRsauzCmzkkWhvJcKZtcCp3vbEabERP3QlYhu9glSPw0YSFz%2B8O1A%3D%3D;3cb809a4c3eeef58e30d85921371c9f0a77dd75c;uSLSR7CMuRI%3D;AM-12005-24-30872;386038;confirmada;confirmada;ministerio-defensa-nacional;304;"Ministerio de Defensa Nacional";"Comando Logistico Uoc 5";1028-2024-10;80092809-1;"Medical Supply Sociedad Anonima";3000000;PYG;Guaraníes;"2024-04-22 15:25:38";dix2iRRDbik%3D;;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
NYUR73bDVzmYAuC8XDtntDdZSH80UOHm9hf3kC%2B6wOD5hdNGKk4EVA%3D%3D;f30b440b0d39dc0f0845e670481cf5482baca9cd;aZNgPpf%2Fulo%3D;AM-28001-24-29023;386038;confirmada;confirmada;universidad-nacional-asuncion;226;"Universidad Nacional de Asunción";"Facultad de Ciencias Veterinarias";1366-2024-1;80001446-4;"VICENTE SCAVONE & CIA. S.A.E";26400000;PYG;Guaraníes;"2024-03-15 12:39:46";dix2iRRDbik%3D;1eee2dca-6eb9-6d16-8662-a118adcabb07;7090249d-45a5-4835-9419-a09b2e3ce40a;covid-19
6Zw2rRGSNBA%3D;ac08aa7dd14b3d7f952cbc886fda08268c1b0ed4;rGfSRFd9NeE%3D;AM-12003-24-28407;386038;CONF_OC;"Confirmado Orden de Compra";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";29930;80015788-5;"EL ALAMO SA";110000000;PYG;Guaraníes;"2024-02-15 07:25:12";;440309-insumos-medicos-medicamentos;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
b9pkFIS3z1o%3D;60d6ec6ac206266442f21dfdda474abcacfae2d1;rGfSRFd9NeE%3D;AM-12003-24-28411;386038;RECIB_OC;"Orden de compra recibida";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";29934;80029151-4;"AO POTI S.A.";34000000;PYG;Guaraníes;"2024-02-15 07:25:12";;440309-insumos-medicos-medicamentos;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
PPssfHIwKis%3D;9c7e7be530aeed06300ae0cbc0d5515cbf8fe856;rGfSRFd9NeE%3D;AM-12003-24-28416;386038;CONF_OC;"Confirmado Orden de Compra";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";29939;80092809-1;"Medical Supply Sociedad Anonima";24000000;PYG;Guaraníes;"2024-02-15 07:25:12";;440309-insumos-medicos-medicamentos;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
rHFa96RPBmU%3D;3c09f3356c332f9a2d1a342b79daada46e5d07f1;vmL%2FHwxLhKM%3D;AM-28001-24-28277;386038;CONF_OC;"Confirmado Orden de Compra";facultad-ciencias-medicas;1360;"Facultad de Ciencias Medicas / Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";29774;80001613-0;"TROVATO C.I.S.A.";652800000;PYG;Guaraníes;"2024-02-08 09:21:15";;439815-adquisicion-insumos-medicos-descartables-via-convenio-marco-n-1-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
HBVvB4AcExc%3D;4224e1bb29efc153fb3dbe72f251d6d0f38e2501;9pZiFGO2pp4%3D;AM-12008-24-28127;386038;CONF_OC;"Confirmado Orden de Compra";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";29587;80015788-5;"EL ALAMO SA";2925000000;PYG;Guaraníes;"2024-01-22 17:57:14";;438979-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
GxP40gJ%2BYmE%3D;a3fb48c823028724be232e76129d835ea353a954;9pZiFGO2pp4%3D;AM-12008-24-28123;386038;RECIB_OC;"Orden de compra recibida";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";29591;80092809-1;"Medical Supply Sociedad Anonima";180000000;PYG;Guaraníes;"2024-01-22 17:57:14";;438979-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
QVgSicwj5CA%3D;a77dfd734b2eb2d3dc0ea3d5e9db494c574412cf;rwfnwvylNgs%3D;AM-12003-23-27808;386038;CONF_OC;"Confirmado Orden de Compra";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";29289;80015788-5;"EL ALAMO SA";110000000;PYG;Guaraníes;"2023-12-11 07:56:34";;424224-adquisicion-deinsumos-medicos-varios-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
ywLyRIfSIpE%3D;421e1928f58ba685a6f38791ac7bed2e32763c1a;rwfnwvylNgs%3D;AM-12003-23-27819;386038;RECIB_OC;"Orden de compra recibida";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";29295;80029151-4;"AO POTI S.A.";52500000;PYG;Guaraníes;"2023-12-11 07:56:34";;424224-adquisicion-deinsumos-medicos-varios-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
NYFb4A5xGGg%3D;f1e8f2cf07e436ad7b313f4cb8e850bab93f1063;rwfnwvylNgs%3D;AM-12003-23-27822;386038;CONF_OC;"Confirmado Orden de Compra";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";29297;80092809-1;"Medical Supply Sociedad Anonima";67500000;PYG;Guaraníes;"2023-12-11 07:56:34";;424224-adquisicion-deinsumos-medicos-varios-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
EMRtQJ1rxfs%3D;0b49f9d0de63cc400e8407e53b009f95660251b4;wLtqnmNSZss%3D;AM-12005-23-27739;386038;CONF_OC;"Confirmado Orden de Compra";comando-ejercito-uoc-2;1025;"Comando del Ejercito Uoc 2 / Ministerio de Defensa Nacional";"Comando del Ejercito Uoc 2";29237;80001613-0;"TROVATO C.I.S.A.";11815000;PYG;Guaraníes;"2023-12-07 07:55:58";;438363-adquisicion-producto-farceuticos-medicinales;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
hAvPC3YC01Y%3D;9130c541bc0cac987e8e2ea71430e949fa918e41;GHLrrkjEdiY%3D;AM-12008-23-26554;386038;CONF_OC;"Confirmado Orden de Compra";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";27943;80001613-0;"TROVATO C.I.S.A.";495000000;PYG;Guaraníes;"2023-11-23 14:24:24";;428616-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
WiQQUEnPDZk%3D;b5248b7a1bb76b9b145c2feb218204555cc59d24;GHLrrkjEdiY%3D;AM-12008-23-26550;386038;RECIB_OC;"Orden de compra recibida";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";27947;80092809-1;"Medical Supply Sociedad Anonima";20000000;PYG;Guaraníes;"2023-11-23 14:24:24";;428616-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
6IpVaJa9zSA%3D;36a9c19f28532fd8be5f3e726cd163df85151e92;OOBjmb8zepo%3D;AM-13006-23-26493;386038;CONF_OC;"Confirmado Orden de Compra";defensoria-publica;342;"Ministerio de la Defensa Pública - Defensoría (MDP)";"Ministerio de la Defensa Publica";27727;80001613-0;"TROVATO C.I.S.A.";138000;PYG;Guaraníes;"2023-11-21 08:50:08";;436654-adquisicion-insumos-medicos;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
RUXW0BlPhfo%3D;9b8d3c7565c2b04794881a81f610fbcd85e998e1;sSah%2F2CaxfU%3D;AM-23016-23-25918;386038;CONF_OC;"Confirmado Orden de Compra";servicio-nacional-calidad-salud-animal;307;"Servicio Nacional de Calidad y Salud Animal (SENACSA)";"Uoc Servicio Nacional de  Calidad y Salud Animal";27240;80001613-0;"TROVATO C.I.S.A.";6286500;PYG;Guaraníes;"2023-11-13 11:22:09";;436800-adquisicion-insumos-digesit-eua;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
lz6agilHWHA%3D;f974e8c3acaa6b9398ca9c47f38416d8c1d2ffa9;Cj0bkMO8CAc%3D;AM-12008-23-25578;386038;CONF_OC;"Confirmado Orden de Compra";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";26834;80015788-5;"EL ALAMO SA";990000000;PYG;Guaraníes;"2023-11-06 14:40:43";;428616-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
jsNAysg0F2I%3D;c9c39ed4f7b5166ab1aef62c566a510c54c4c369;Cj0bkMO8CAc%3D;AM-12008-23-25570;386038;RECIB_OC;"Orden de compra recibida";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";26839;80092809-1;"Medical Supply Sociedad Anonima";63200000;PYG;Guaraníes;"2023-11-06 14:40:43";;428616-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
q7jqxe0GJ44%3D;0b3f84ed66070ee1e3f192b843b3bc25731ee302;%2FvGzn%2F%2FAfWU%3D;AM-12008-23-25508;386038;CONF_OC;"Confirmado Orden de Compra";ministerio-salud-publica-bienestar-social;306;"Ministerio de Salud Pública y Bienestar Social (MSPBS)";"Uoc Nro 1  Nivel Central (D.O.C)";26453;80015788-5;"EL ALAMO SA";221559000;PYG;Guaraníes;"2023-10-31 11:14:16";;428616-adquisicion-medicamentos-e-insumos-uso-medico;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
y0BJJj7s65w%3D;8e2d1d8683ff962d6319e79f29f05f9be691192d;tuU7ZPB%2BDwo%3D;AM-28001-23-24128;386038;CONF_OC;"Confirmado Orden de Compra";facultad-ciencias-medicas;1360;"Facultad de Ciencias Medicas / Universidad Nacional de Asunción";"Facultad de Ciencias Medicas";25223;80015788-5;"EL ALAMO SA";148170000;PYG;Guaraníes;"2023-10-06 12:19:39";;431361-adquisicion-insumos-medicos-descartables-via-convenio-marco-n-12-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
7ShYjAwvgf8%3D;83a239a3d3a5597cf5c3a96f392be91d473c1422;kSaJqj1ptbY%3D;AM-12003-23-23640;386038;CONF_OC;"Confirmado Orden de Compra";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";24613;80015788-5;"EL ALAMO SA";5000000;PYG;Guaraníes;"2023-09-26 07:56:53";;424224-adquisicion-deinsumos-medicos-varios-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
LYIy8UsK51M%3D;c10e60fe315030034a6ff5d0f2d8bdb73cf5b0f7;kSaJqj1ptbY%3D;AM-12003-23-23641;386038;RECIB_OC;"Orden de compra recibida";policia-nacional;1050;"Policia Nacional / Ministerio del Interior";"Policia Nacional";24614;80029151-4;"AO POTI S.A.";35000000;PYG;Guaraníes;"2023-09-26 07:56:53";;424224-adquisicion-deinsumos-medicos-varios-tienda-virtual;386038-adquisicion-productos-uso-medico-lucha-covid-19;COVID-19
